﻿"account_number";"account_businessno";"booking_date";"num_transaction_type";"prn";"currency_amount";"contra_accountno";"contra_bankcode";"contra_iban";"contra_bic";"contra_name";"contra_txtschl";"contra_txtschl_erg";"value_date";"transaction_description1";"datatextschl_erg";"transaction_currency_code";"currency_amount_in_txn_ccy";"account_currency_code";"country_code";"transaction_description2";"transaction_description3";"transaction_description4";"transaction_description5";"transaction_description6";"transaction_description7";"datatextschl";"leistungsart";"datenherkunft";"account_type_desc";"party_number";"ultimate_creditor";"ultimate_debitor";"transaction_reference_number";"empfaengername";"account_registration_name";"purpose_code_cat";"purpose_code"
"36316";"01975747539";"2021-01-20";"3";12345678;-2651.79;"2184416168";"79124451";"DE64791244512184416168";"XHITDEXX";"Marek Niemeier B.Eng.";" ";" ";"2021-01-20";"Quaer";640;"USD";-2651.79;"USD";"US";"erat ";"raese";"tium ";"am mo";"litia";"in. C";"9";77921552905;"OS";"6";8459372933;"Marek Niemeier B.Eng.";"Marek Niemeier B.Eng.";" ";"Marek Niemeier B.Eng.";" ";" ";" "
"36316";"01975747539";"2021-01-20";"32";12345678;-4669.72;"9779349975";"32605708";"DE11326057089779349975";"GRKEDEZLRZI";"Ljudmila Hartung";" ";" ";"2021-01-20";"Offic";386;"EUR";-4669.72;"EUR";"US";"icia ";"t fac";"re. N";"m qua";" qui.";"Neces";"21";98833241507;"OS";"1";8459372933;"Ljudmila Hartung";"Ljudmila Hartung";" ";"Ljudmila Hartung";" ";" ";" "
"36316";"01975747539";"2021-01-20";"52";12345678;-7310.4;"9555310057";"10050000";"DE89100500009555310057";"ADVTDE7L";"Prof. Maxim Oestrovsky B.Sc.";" ";" ";"2021-01-20";"Enim ";359;"EUR";-7310.4;"EUR";"US";"m eve";"iet p";"aceat";" Exce";"turi ";"itae ";"68";97926697258;"US";"9";8459372933;"Prof. Maxim Oestrovsky B.Sc.";"Prof. Maxim Oestrovsky B.Sc.";" ";"Prof. Maxim Oestrovsky B.Sc.";" ";" ";" "
"36316";"01975747539";"2021-01-20";"51";12345678;-10244.8;"6464855662";"34482513";"DE31344825136464855662";"YNCFDEUP";"Frau Juliana Dobes MBA.";" ";" ";"2021-01-20";"Ea sa";730;"EUR";-10244.8;"EUR";"US";"sapie";"te cu";"pa de";"erunt";"expli";"abo. ";"89";96127522840;"OS";"1";8459372933;"Frau Juliana Dobes MBA.";"Frau Juliana Dobes MBA.";" ";"Frau Juliana Dobes MBA.";" ";" ";" "
"36316";"01975747539";"2021-01-20";"5";12345678;2776.39;"3531965282";"65080654";"DE71650806543531965282";"UXGUDEIW";"Mathilde Eimer";" ";" ";"2021-01-20";"Aliqu";832;"EUR";2776.39;"EUR";"US";"quid ";"umqua";" aper";"am et";"quam ";"audan";"64";37114717123;"OS";"1";8459372933;"Mathilde Eimer";"Mathilde Eimer";" ";"Mathilde Eimer";" ";" ";" "
"36316";"01975747539";"2021-01-20";"32";12345678;-306.89;"2349756194";"81198362";"DE58811983622349756194";"FZEHDESF";"Tabea Carsten-Söding";" ";" ";"2021-01-20";"Liber";496;"EUR";-306.89;"EUR";"US";"ero n";"n con";"equun";"ur of";"icia ";"xcept";"52";37586099023;"OS";"9";8459372933;"Tabea Carsten-Söding";"Tabea Carsten-Söding";" ";"Tabea Carsten-Söding";" ";" ";" "
"36316";"01975747539";"2021-01-21";"53";12345678;10515.22;"3503338857";"96591726";"DE31965917263503338857";"DDTIDEN1XOO";"Ewa Löffler B.Eng.";" ";" ";"2021-01-21";"Archi";747;"EUR";10515.22;"EUR";"US";"hitec";"o aut";"elige";"di sa";"iente";"dolor";"3";63893649818;"OS";"2";8459372933;"Ewa Löffler B.Eng.";"Ewa Löffler B.Eng.";" ";"Ewa Löffler B.Eng.";" ";" ";" "
"36316";"01975747539";"2021-01-21";"32";12345678;-7904.3;"6517227117";"57429618";"DE07574296186517227117";"PCBFDE4EASG";"Philip Knappe";" ";" ";"2021-01-21";"Susci";453;"EUR";-7904.3;"EUR";"US";"cipit";"reici";"ndis ";"ure. ";"olor ";"olore";"46";23956231740;"KA";"Z";8459372933;"Philip Knappe";"Philip Knappe";" ";"Philip Knappe";" ";" ";" "
"36316";"01975747539";"2021-01-21";"51";12345678;-13702.99;"5291689255";"95785271";"DE28957852715291689255";"PMBNDENT";"Edwin Dippel";" ";" ";"2021-01-21";"Eius ";455;"EUR";-13702.99;"EUR";"US";"s ita";"ue is";"e ali";"uid. ";"uos e";"igend";"55";56222341140;"OS";"1";8459372933;"Edwin Dippel";"Edwin Dippel";" ";"Edwin Dippel";" ";" ";" "
"36316";"01975747539";"2021-01-21";"4";12345678;-7078.21;"1466822827";"12455157";"DE19124551571466822827";"NYZLDENO";"Calogero Eberth";" ";" ";"2021-01-21";"Dolor";906;"EUR";-7078.21;"EUR";"US";"orum ";"arum ";"uod s";"t. Au";" cumq";"e pra";"79";80614430250;"OS";"9";8459372933;"Calogero Eberth";"Calogero Eberth";" ";"Calogero Eberth";" ";" ";" "
"36316";"01975747539";"2021-01-21";"2";12345678;6703.09;"9555310057";"10050000";"DE89100500009555310057";"LNTBDE4A59Z";"Dipl.-Ing. Wolfhard Metz";" ";" ";"2021-01-21";"Perfe";449;"EUR";6703.09;"EUR";"US";"feren";"is mo";"estia";" quid";"m. Es";" ipsu";"66";94889696859;"KA";"Z";8459372933;"Dipl.-Ing. Wolfhard Metz";"Dipl.-Ing. Wolfhard Metz";" ";"Dipl.-Ing. Wolfhard Metz";" ";" ";" "
"36316";"01975747539";"2021-01-21";"19";12345678;20040.74;"9555310057";"10050000";"DE89100500009555310057";"RFJGDEXP";"Hardy Schacht";" ";" ";"2021-01-21";"Illo ";993;"USD";20040.74;"USD";"JO";"o opt";"o off";"ciis ";"onseq";"untur";" Labo";"85";53257545800;"OS";"6";8459372933;"Hardy Schacht";"Hardy Schacht";" ";"Hardy Schacht";" ";" ";" "
"36316";"01975747539";"2021-01-21";"51";12345678;2478.67;"9555310057";"10050000";"DE89100500009555310057";"PBVODEN61PW";"Frau Mary Schüler";" ";" ";"2021-01-21";"Volup";525;"USD";2478.67;"USD";"US";"uptat";"m cor";"oris ";"erfer";"ndis ";"on sa";"25";34769596045;"KA";"P";8459372933;"Frau Mary Schüler";"Frau Mary Schüler";" ";"Frau Mary Schüler";" ";" ";" "
"36316";"01975747539";"2021-01-21";"50";12345678;-1574.97;"5204797878";"56263094";"DE52562630945204797878";"NJFZDEVB";"Lea Wohlgemut-Gerlach";" ";" ";"2021-01-21";"Moles";518;"EUR";-1574.97;"EUR";"US";"estia";" numq";"am qu";"s. Ve";"itati";" quid";"40";71961540500;"US";"4";8459372933;"Lea Wohlgemut-Gerlach";"Lea Wohlgemut-Gerlach";" ";"Lea Wohlgemut-Gerlach";" ";" ";" "
"36316";"01975747539";"2021-01-21";"61";12345678;11838.56;"9555310057";"10050000";"DE89100500009555310057";"CIJZDETLAIB";"Samira Budig B.Eng.";" ";" ";"2021-01-21";"Asper";897;"EUR";11838.56;"EUR";"US";"erior";"s mag";"am il";"o ius";"o. Fu";"iat a";"16";28171526685;"OS";"1";8459372933;"Samira Budig B.Eng.";"Samira Budig B.Eng.";" ";"Samira Budig B.Eng.";" ";" ";" "
"36316";"01975747539";"2021-01-21";"53";12345678;13617.53;"9555310057";"10050000";"DE89100500009555310057";"XBTJDE62";"Kathi Barth B.A.";" ";" ";"2021-01-21";"Quo e";129;"EUR";13617.53;"EUR";"SG";" est ";"d vol";"ptate";". Qui";"quam ";"uo hi";"88";47867488993;"KA";"P";8459372933;"Kathi Barth B.A.";"Kathi Barth B.A.";" ";"Kathi Barth B.A.";" ";" ";" "
"36316";"01975747539";"2021-01-22";"5";12345678;2301.35;"4681495384";"82083174";"DE19820831744681495384";"OYZEDEKS";"Ing. Nikolas Graf";" ";" ";"2021-01-22";"Occae";855;"EUR";2301.35;"EUR";"US";"aecat";" temp";"re qu";"dem n";"n nam";" Sequ";"64";32809340454;"OS";"0";8459372933;"Ing. Nikolas Graf";"Ing. Nikolas Graf";" ";"Ing. Nikolas Graf";" ";" ";" "
"36316";"01975747539";"2021-01-22";"53";12345678;11986.39;"6093853206";"52219703";"DE19522197036093853206";"DNVZDEXV";"Friedo Juncken B.Sc.";" ";" ";"2021-01-22";"Dicta";199;"EUR";11986.39;"EUR";"US";"ta qu";" veni";"m rer";"m sim";"lique";" Moll";"52";69620578385;"OS";"3";8459372933;"Friedo Juncken B.Sc.";"Friedo Juncken B.Sc.";" ";"Friedo Juncken B.Sc.";" ";" ";" "
"36316";"01975747539";"2021-01-22";"61";12345678;-15081.22;"6727965802";"20350945";"DE82203509456727965802";"FKGSDE158TW";"Angelika Wilmsen";" ";" ";"2021-01-22";"Totam";228;"EUR";-15081.22;"EUR";"US";"am su";"t odi";" reic";"endis";"possi";"us. A";"18";41401859417;"KA";"P";8459372933;"Angelika Wilmsen";"Angelika Wilmsen";" ";"Angelika Wilmsen";" ";" ";" "
"36316";"01975747539";"2021-01-22";"1";12345678;-16695.17;"2174601631";"91105002";"DE31911050022174601631";"KONYDETC792";"Ing. Kazim Heser";" ";" ";"2021-01-22";"Incid";435;"EUR";-16695.17;"EUR";"US";"idunt";"venia";" elig";"ndi e";"igend";" volu";"78";78807039453;"KA";"G";8459372933;"Ing. Kazim Heser";"Ing. Kazim Heser";" ";"Ing. Kazim Heser";" ";" ";" "
"36316";"01975747539";"2021-01-22";"61";12345678;-6212.47;"9555310057";"10050000";"DE89100500009555310057";"SZKQDEPA";"Laura Hölzenbecher";" ";" ";"2021-01-22";"Quibu";649;"EUR";-6212.47;"EUR";"US";"busda";" dict";" dele";"tus a";" ea d";"lorem";"58";94875144677;"KA";"P";8459372933;"Laura Hölzenbecher";"Laura Hölzenbecher";" ";"Laura Hölzenbecher";" ";" ";" "
"36316";"01975747539";"2021-01-22";"19";12345678;-7815.27;"1345320143";"28694939";"DE07286949391345320143";"CCYDDE47";"Prof. Ingolf Textor MBA.";" ";" ";"2021-01-22";"Repel";220;"USD";-7815.27;"USD";"US";"ellen";"us de";"eniti";"accus";"ntium";"eos s";"65";31053712782;"OS";"6";8459372933;"Prof. Ingolf Textor MBA.";"Prof. Ingolf Textor MBA.";" ";"Prof. Ingolf Textor MBA.";" ";" ";" "
"36316";"01975747539";"2021-01-22";"2";12345678;-6503.31;"3660549365";"77505892";"DE24775058923660549365";"NGCADEQW";"Orhan Ebert";" ";" ";"2021-01-22";"Minim";771;"EUR";-6503.31;"EUR";"US";"ima n";"cessi";"atibu";" magn";"m lib";"ro. V";"53";68219842365;"KA";"Z";8459372933;"Orhan Ebert";"Orhan Ebert";" ";"Orhan Ebert";" ";" ";" "
"36316";"01975747539";"2021-01-22";"62";12345678;-9145.52;"9555310057";"10050000";"DE89100500009555310057";"GEYDDEHQ";"MARKDEFFBAR";" ";" ";"2021-01-22";"Cumqu";363;"EUR";-9145.52;"EUR";"SM";"que t";"mpori";"us ea";"ue qu";"dem. ";"olupt";"72";"35000200060";"OS";"1";8459372933;"MARKDEFFBAR";"MARKDEFFBAR";" ";"MARKDEFFBAR";" ";" ";" "
"36316";"01975747539";"2021-01-22";"1";12345678;9368.05;"2739166350";"92597107";"DE17925971072739166350";"KPJHDEZ6";"Sarina Peukert-Dörr";" ";" ";"2021-01-22";"Sapie";574;"EUR";9368.05;"EUR";"US";"iente";"volup";"atibu";" corr";"pti m";"lliti";"31";69367051429;"OS";"0";8459372933;"Sarina Peukert-Dörr";"Sarina Peukert-Dörr";" ";"Sarina Peukert-Dörr";" ";" ";" "
"36316";"01975747539";"2021-01-22";"19";12345678;-5845.29;"1996459078";"84197302";"DE68841973021996459078";"CHIIDEWS";"Marco Fechner-Dietz";" ";" ";"2021-01-22";"Deser";798;"EUR";-5845.29;"EUR";"US";"erunt";"modi ";"olori";"us nu";"quam ";"uisqu";"32";64747801416;"KA";"P";8459372933;"Marco Fechner-Dietz";"Marco Fechner-Dietz";" ";"Marco Fechner-Dietz";" ";" ";" "
"80656";"35883296578";"2021-01-18";"32";12345678;-6182.14;"9555310057";"10050000";"DE89100500009555310057";"RAVXDEL59B5";"Rosina Geißler";" ";" ";"2021-01-18";"Eaque";692;"EUR";-6182.14;"EUR";"MY";"ue na";" null";" id q";"isqua";" est.";"Provi";"64";75704875865;"KA";"P";8459372933;"Rosina Geißler";"Rosina Geißler";" ";"Rosina Geißler";" ";" ";" "
"80656";"35883296578";"2021-01-18";"5";12345678;6165.64;"9555310057";"10050000";"DE89100500009555310057";"XZBLDEB6";"Ottilie Kühnert";" ";" ";"2021-01-18";"Natus";360;"EUR";6165.64;"EUR";"US";"us eo";" dese";"unt e";"eniet";"delen";"ti co";"80";74270052036;"OS";"0";8459372933;"Ottilie Kühnert";"Ottilie Kühnert";" ";"Ottilie Kühnert";" ";" ";" "
"80656";"35883296578";"2021-01-18";"5";12345678;-3099.47;"9555310057";"10050000";"DE89100500009555310057";"TIHFDENW";"Sergei Reuter";" ";" ";"2021-01-18";"Hic l";954;"EUR";-3099.47;"EUR";"US";" laud";"ntium";"digni";"simos";"molli";"ia qu";"26";85655928589;"OS";"2";8459372933;"Sergei Reuter";"Sergei Reuter";" ";"Sergei Reuter";" ";" ";" "
"80656";"35883296578";"2021-01-18";"32";12345678;-2622.69;"9555310057";"10050000";"DE89100500009555310057";"IZQJDES0";"Süleyman Seifert";" ";" ";"2021-01-18";"Et re";22;"EUR";-2622.69;"EUR";"US";"repud";"andae";"iure ";"liqua";". Qui";"em no";"80";82898909367;"US";"0";8459372933;"Süleyman Seifert";"Süleyman Seifert";" ";"Süleyman Seifert";" ";" ";" "
"80656";"35883296578";"2021-01-18";"62";12345678;3561.83;"3658237170";"73036387";"DE90730363873658237170";"DXZBDEM6KQP";"Prof. Gerti Döring";" ";" ";"2021-01-18";"Accus";751;"EUR";3561.83;"EUR";"US";"usamu";" quas";"quis ";"it a ";"odi i";"te la";"25";70700024433;"KA";"Z";8459372933;"Prof. Gerti Döring";"Prof. Gerti Döring";" ";"Prof. Gerti Döring";" ";" ";" "
"80656";"35883296578";"2021-01-18";"19";12345678;3389.29;"2614708611";"55529694";"DE23555296942614708611";"HUPLDEJQ";"Madeleine Klemt";" ";" ";"2021-01-18";"Labor";746;"EUR";3389.29;"EUR";"US";"ore n";"mquam";"quisq";"am ei";"s nat";"s omn";"31";45458808537;"OS";"4";8459372933;"Madeleine Klemt";"Madeleine Klemt";" ";"Madeleine Klemt";" ";" ";" "
"80656";"35883296578";"2021-01-18";"62";12345678;496.62;"8212612128";"42440430";"DE44424404308212612128";"QJEVDEO5AZS";"Eugen Kreusel";" ";" ";"2021-01-18";"Volup";376;"EUR";496.62;"EUR";"US";"uptat";" dolo";"ibus ";"upidi";"ate v";"niam ";"46";40566541356;"US";"4";8459372933;"Eugen Kreusel";"Eugen Kreusel";" ";"Eugen Kreusel";" ";" ";" "
"80656";"35883296578";"2021-01-18";"1";12345678;-3350.32;"8366992790";"02997615";"DE05029976158366992790";"FYZYDEA5JQN";"Berthold Gieß";" ";" ";"2021-01-18";"Fuga ";989;"EUR";-3350.32;"EUR";"US";"a del";"niti ";"ollit";"a dol";"rum.";"";"68";93980051351;"US";"1";8459372933;"Berthold Gieß";"Berthold Gieß";" ";"Berthold Gieß";" ";" ";" "
"80656";"35883296578";"2021-01-18";"5";12345678;-8015.27;"9472600758";"86655658";"DE06866556589472600758";"KXHQDEHU";"Dietlinde Schuchhardt";" ";" ";"2021-01-18";"Eos e";345;"EUR";-8015.27;"EUR";"US";" ea c";"pidit";"te vi";"ae. T";"tam v";"ritat";"76";56419129330;"US";"3";8459372933;"Dietlinde Schuchhardt";"Dietlinde Schuchhardt";" ";"Dietlinde Schuchhardt";" ";" ";" "
"80656";"35883296578";"2021-01-18";"4";12345678;15266.68;"5640724800";"50594730";"DE11505947305640724800";"PAGADEQWJVY";"Anika Oderwald";" ";" ";"2021-01-18";"Quasi";735;"EUR";15266.68;"EUR";"US";"si po";"simus";"conse";"tetur";"porro";"adipi";"5";58371398725;"OS";"4";8459372933;"Anika Oderwald";"Anika Oderwald";" ";"Anika Oderwald";" ";" ";" "
"80656";"35883296578";"2021-01-18";"5";12345678;-1714.92;"4180262468";"10348126";"DE51103481264180262468";"JMOKDEFVCL1";"Ing. Fatih Scheel B.Sc.";" ";" ";"2021-01-18";"Nostr";516;"EUR";-1714.92;"EUR";"US";"trum ";"tque ";"arum ";"xpedi";"a dol";"res a";"79";23691738340;"OS";"1";8459372933;"Ing. Fatih Scheel B.Sc.";"Ing. Fatih Scheel B.Sc.";" ";"Ing. Fatih Scheel B.Sc.";" ";" ";" "
"80656";"35883296578";"2021-01-18";"6";12345678;16500.73;"9555310057";"10050000";"DE89100500009555310057";"ZJZGDEY2";"Dora Gude";" ";" ";"2021-01-18";"Possi";249;"EUR";16500.73;"EUR";"US";"simus";"est f";"git n";"que c";"mmodi";"magna";"40";99325151419;"OS";"9";8459372933;"Dora Gude";"Dora Gude";" ";"Dora Gude";" ";" ";" "
"80656";"35883296578";"2021-01-19";"51";12345678;-14903.08;"5493653219";"87417543";"DE49874175435493653219";"XWRGDEYO";"Prof. André Geißler";" ";" ";"2021-01-19";"Delec";231;"EUR";-14903.08;"EUR";"US";"ectus";"qui m";"nima.";"Ad ac";"usant";"um te";"2";68784105450;"OS";"1";8459372933;"Prof. André Geißler";"Prof. André Geißler";" ";"Prof. André Geißler";" ";" ";" "
"80656";"35883296578";"2021-01-19";"62";12345678;-2864.3;"5720949037";"67854357";"DE83678543575720949037";"GOQIDEGN7V7";"Raik Hövel B.Eng.";" ";" ";"2021-01-19";"Paria";205;"EUR";-2864.3;"EUR";"US";"iatur";"eius ";"ncidu";"t lau";"antiu";" poss";"96";93581241135;"OS";"9";8459372933;"Raik Hövel B.Eng.";"Raik Hövel B.Eng.";" ";"Raik Hövel B.Eng.";" ";" ";" "
"80656";"35883296578";"2021-01-19";"2";12345678;2777.97;"2246681415";"83923263";"DE16839232632246681415";"ESZPDEH9";"Hans-Jochen Grein Groth MBA.";" ";" ";"2021-01-19";"Quod ";74;"EUR";2777.97;"EUR";"US";"d nis";" accu";"antiu";" ab v";"ritat";"s opt";"11";54438108682;"OS";"3";8459372933;"Hans-Jochen Grein Groth MBA.";"Hans-Jochen Grein Groth MBA.";" ";"Hans-Jochen Grein Groth MBA.";" ";" ";" "
"80656";"35883296578";"2021-01-19";"32";12345678;-10341.23;"8828060886";"16501878";"DE08165018788828060886";"DIGDDEV54J6";"Elmar Köster";" ";" ";"2021-01-19";"Illo ";562;"EUR";-10341.23;"EUR";"US";"o nem";" mini";"a. Ev";"niet ";"ccusa";"us ut";"91";66173655428;"KA";"P";8459372933;"Elmar Köster";"Elmar Köster";" ";"Elmar Köster";" ";" ";" "
"80656";"35883296578";"2021-01-19";"65";12345678;10180.8;"9555310057";"10050000";"DE89100500009555310057";"RHWTDEC16HJ";"Lara Schulz B.Eng.";" ";" ";"2021-01-19";"Facil";770;"EUR";10180.8;"EUR";"US";"ilis ";"xerci";"ation";"m adi";"isci ";"inus.";"2";56490849042;"OS";"3";8459372933;"Lara Schulz B.Eng.";"Lara Schulz B.Eng.";" ";"Lara Schulz B.Eng.";" ";" ";" "
"80656";"35883296578";"2021-01-19";"50";12345678;11123.39;"9555310057";"10050000";"DE89100500009555310057";"TTCEDEQL";"Univ.Prof. Zeljko Trubin B.A.";" ";" ";"2021-01-19";"Magni";674;"EUR";11123.39;"EUR";"US";"ni ne";"essit";"tibus";"eos r";"rum f";"cilis";"52";57596905181;"OS";"0";8459372933;"Univ.Prof. Zeljko Trubin B.A.";"Univ.Prof. Zeljko Trubin B.A.";" ";"Univ.Prof. Zeljko Trubin B.A.";" ";" ";" "
"80656";"35883296578";"2021-01-19";"52";12345678;11676.23;"9555310057";"10050000";"DE89100500009555310057";"DFDGDEXUF4W";"Hedy Oestrovsky";" ";" ";"2021-01-19";"Solut";112;"EUR";11676.23;"EUR";"US";"uta d";"bitis";"fugit";"enim ";"uis i";"sto f";"80";57359833908;"OS";"3";8459372933;"Hedy Oestrovsky";"Hedy Oestrovsky";" ";"Hedy Oestrovsky";" ";" ";" "
"80656";"35883296578";"2021-01-19";"1";12345678;-12223.61;"8956738102";"12104722";"DE97121047228956738102";"ULCIDEB3";"Zeki Schüler";" ";" ";"2021-01-19";"Fugia";227;"EUR";-12223.61;"EUR";"US";"iat v";"l seq";"i nes";"iunt.";"Ratio";"e cup";"42";47630544632;"KA";"G";8459372933;"Zeki Schüler";"Zeki Schüler";" ";"Zeki Schüler";" ";" ";" "
"80656";"35883296578";"2021-01-19";"19";12345678;-8236.41;"0807736363";"61305858";"DE76613058580807736363";"HAFUDE5U";"Dipl.-Ing. Walfried Tintzmann B.Eng.";" ";" ";"2021-01-19";"Volup";925;"EUR";-8236.41;"EUR";"US";"uptat";"m pos";"imus ";"ebiti";" tene";"ur. M";"67";40503328871;"OS";"9";8459372933;"Dipl.-Ing. Walfried Tintzmann B.Eng.";"Dipl.-Ing. Walfried Tintzmann B.Eng.";" ";"Dipl.-Ing. Walfried Tintzmann B.Eng.";" ";" ";" "
"80656";"35883296578";"2021-01-19";"65";12345678;3817.64;"5874186059";"83052307";"DE18830523075874186059";"ILFPDEBY";"Filippo Geisel";" ";" ";"2021-01-19";"Asper";523;"EUR";3817.64;"EUR";"US";"erior";"s ist";" ab i";"lum b";"atae ";"eicie";"81";54277711203;"OS";"9";8459372933;"Filippo Geisel";"Filippo Geisel";" ";"Filippo Geisel";" ";" ";" "
"80656";"35883296578";"2021-01-19";"61";12345678;1334.67;"8190532855";"36087157";"DE37360871578190532855";"DWQEDE30FBX";"Prof. Fabienne Beyer";" ";" ";"2021-01-19";"Dolor";882;"EUR";1334.67;"EUR";"US";"ores ";"llam ";"xcept";"ri qu";"busda";". Eum";"33";79351339621;"OS";"3";8459372933;"Prof. Fabienne Beyer";"Prof. Fabienne Beyer";" ";"Prof. Fabienne Beyer";" ";" ";" "
"80656";"35883296578";"2021-01-19";"50";12345678;-4219.1;"9555310057";"10050000";"DE89100500009555310057";"XFYIDEPO";"Claudio Huhn B.A.";" ";" ";"2021-01-19";"Ut co";634;"EUR";-4219.1;"EUR";"US";"corru";"ti cu";" saep";" iust";" esse";"omnis";"51";64296543009;"KA";"Z";8459372933;"Claudio Huhn B.A.";"Claudio Huhn B.A.";" ";"Claudio Huhn B.A.";" ";" ";" "
"80656";"35883296578";"2021-01-20";"62";12345678;13004.1;"9555310057";"10050000";"DE89100500009555310057";"JDNVDEAUQ0D";"Kai-Uwe Plath";" ";" ";"2021-01-20";"Quaer";906;"EUR";13004.1;"EUR";"US";"erat ";"eseru";"t dol";"ribus";"amet ";"xcept";"33";18888323301;"KA";"Z";8459372933;"Kai-Uwe Plath";"Kai-Uwe Plath";" ";"Kai-Uwe Plath";" ";" ";" "
"80656";"35883296578";"2021-01-20";"61";12345678;-4006.16;"1203431781";"00625957";"DE56006259571203431781";"WVDRDE3SPR9";"Sabine Wulff";" ";" ";"2021-01-20";"Delen";323;"EUR";-4006.16;"EUR";"US";"eniti";"dolor";"volup";"ate m";"nima ";"venie";"22";95926184438;"OS";"4";8459372933;"Sabine Wulff";"Sabine Wulff";" ";"Sabine Wulff";" ";" ";" "
"80656";"35883296578";"2021-01-20";"1";12345678;-7437.26;"2021244379";"13097816";"DE66130978162021244379";"UZBEDEV8GDK";"Prof. Gunhild Säuberlich";" ";" ";"2021-01-20";"Expli";346;"EUR";-7437.26;"EUR";"US";"licab";" aspe";"iores";"quasi";"odit ";"olupt";"7";68359006093;"KA";"P";8459372933;"Prof. Gunhild Säuberlich";"Prof. Gunhild Säuberlich";" ";"Prof. Gunhild Säuberlich";" ";" ";" "
"80656";"35883296578";"2021-01-20";"65";12345678;-2893.36;"9555310057";"10050000";"DE89100500009555310057";"KKUEDEMOMTY";"Annette Karz B.Eng.";" ";" ";"2021-01-20";"Repel";935;"EUR";-2893.36;"EUR";"US";"ellat";"aut i";"re qu";"d por";"o atq";"e odi";"52";78764986410;"OS";"0";8459372933;"Annette Karz B.Eng.";"Annette Karz B.Eng.";" ";"Annette Karz B.Eng.";" ";" ";" "
"80656";"35883296578";"2021-01-20";"1";12345678;-2623.41;"6497100296";"31979580";"DE65319795806497100296";"IYKHDEWR";"Romy Pohl-Karz";" ";" ";"2021-01-20";"Occae";85;"EUR";-2623.41;"EUR";"US";"aecat";" natu";" ab e";"ror s";"nt. Q";"asi p";"18";15133687150;"OS";"4";8459372933;"Romy Pohl-Karz";"Romy Pohl-Karz";" ";"Romy Pohl-Karz";" ";" ";" "
"80656";"35883296578";"2021-01-20";"2";12345678;-7782.24;"1079954440";"44323388";"DE36443233881079954440";"LEQQDEVS";"Hagen Mühle MBA.";" ";" ";"2021-01-20";"Sint ";374;"EUR";-7782.24;"EUR";"US";"t ut ";"ostru";" odio";"at nu";"la. Q";"idem ";"76";14764774055;"KA";"G";8459372933;"Hagen Mühle MBA.";"Hagen Mühle MBA.";" ";"Hagen Mühle MBA.";" ";" ";" "
"80656";"35883296578";"2021-01-20";"51";12345678;17008.19;"2195911408";"75842738";"DE42758427382195911408";"LRQBDEI9Q3Y";"Anne-Kathrin Scholtz";" ";" ";"2021-01-20";"Totam";775;"EUR";17008.19;"EUR";"US";"am eu";" pers";"iciat";"s qui";"usdam";" Itaq";"18";23911752272;"KA";"P";8459372933;"Anne-Kathrin Scholtz";"Anne-Kathrin Scholtz";" ";"Anne-Kathrin Scholtz";" ";" ";" "
"80656";"35883296578";"2021-01-20";"32";12345678;-11520.41;"8947298673";"33115944";"DE67331159448947298673";"UMBLDE5Y";"Univ.Prof. Eggert Fischer MBA.";" ";" ";"2021-01-20";"Solut";10;"EUR";-11520.41;"EUR";"US";"uta a";" quis";"digni";"simos";" Nesc";"unt a";"97";99146497127;"US";"6";8459372933;"Univ.Prof. Eggert Fischer MBA.";"Univ.Prof. Eggert Fischer MBA.";" ";"Univ.Prof. Eggert Fischer MBA.";" ";" ";" "
"80656";"35883296578";"2021-01-20";"51";12345678;-4479.69;"0579290746";"06712572";"DE66067125720579290746";"BQCCDEECB35";"Marcus Scheel";" ";" ";"2021-01-20";"Est n";436;"EUR";-4479.69;"EUR";"US";" natu";" ea s";"luta ";"onseq";"untur";"animi";"72";81718506972;"KA";"G";8459372933;"Marcus Scheel";"Marcus Scheel";" ";"Marcus Scheel";" ";" ";" "
"80656";"35883296578";"2021-01-20";"52";12345678;-6488.07;"5289697958";"96291644";"DE72962916445289697958";"YXCCDENZ";"Karl-Otto Scholtz-Neuschäfer";" ";" ";"2021-01-20";"Magna";353;"EUR";-6488.07;"EUR";"US";"nam a";"iquam";"ab de";"itis.";"Facer";" volu";"67";82416130281;"OS";"2";8459372933;"Karl-Otto Scholtz-Neuschäfer";"Karl-Otto Scholtz-Neuschäfer";" ";"Karl-Otto Scholtz-Neuschäfer";" ";" ";" "
"80656";"35883296578";"2021-01-20";"50";12345678;-1463.04;"4016695475";"32804937";"DE37328049374016695475";"BONFDE29";"Senol Schomber";" ";" ";"2021-01-20";"Recus";875;"USD";-1463.04;"USD";"US";"usand";"e par";"atur ";"ollit";"a qua";" aspe";"94";81382009902;"OS";"6";8459372933;"Senol Schomber";"Senol Schomber";" ";"Senol Schomber";" ";" ";" "
"80656";"35883296578";"2021-01-20";"19";12345678;-12126.61;"5046664687";"19133759";"DE03191337595046664687";"GCTMDEB3";"Ing. Mirko Wähner";" ";" ";"2021-01-20";"Volup";612;"EUR";-12126.61;"EUR";"MC";"uptat";"bus e";"ercit";"tione";" atqu";" pers";"66";83696288558;"US";"4";8459372933;"Ing. Mirko Wähner";"Ing. Mirko Wähner";" ";"Ing. Mirko Wähner";" ";" ";" "
